"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11",10,70.1428647475123,70.3513790744832,70.5491692907914,70.7418199546031,70.9237441784442,71.0988227604934,71.2691540064632,71.437285127976,71.6045708137004,71.7717300781209,71.938913120642,72.1060213299786,72.2728653021969,72.4392771677098,72.6051459761556,72.7704196406046,72.9350882308302,73.099165252284,73.2626727708817,73.4256325553308,73.5880622257584,73.7499746734582,73.9113790491293,74.0722821592004,74.2326896488271,74.392606764358,74.5520387223428,74.7109908069975,74.8694683246199,75.027476510544,75.1850204432196
"12",11,69.1674154502701,69.3750585915966,69.5720467078797,69.7639383753559,69.9451656280933,70.1195912414024,70.2893036378405,70.4568394796747,70.6235479477779,70.7901451586932,70.956780509318,71.1233554226562,71.2896807766074,71.4555888608608,71.6209686708335,71.7857678713102,71.949976159834,72.1136066122469,72.2766808548424,72.4392202319372,72.6012419635299,72.7627585646806,72.9237788295841,73.0843092232821,73.2443550611224,73.4039212690726,73.5630127516914,73.721634489246,73.8797914920945,74.0374887076803,74.1947309346072
"13",12,68.1912139804892,68.3980251931313,68.5942469370671,68.785413035512,68.9659736758874,69.1397744603169,69.3088943983336,69.4758600829364,69.6420154393062,69.8080738213967,69.9741838688606,70.1402470493944,70.3060745235632,70.4714987466969,70.6364086751487,70.8007517481391,70.9645173181647,71.1277180603221,71.2903751899376,71.4525096544292,71.6141382996986,71.7752732892054,71.9359230840696,72.0960938303718,72.2557905352258,72.4150178250326,72.5737803124678,72.7320826932761,72.8899297006355,73.0473260122045,73.2042761642061
"14",13,67.2148574026126,67.4208503465166,67.6163180312651,67.8067699709943,67.9866742631049,68.1598596427853,68.3283958771072,68.4947996580951,68.6604097439744,68.8259367744658,68.9915286502364,69.1570868906326,69.3224229429782,69.4873694342778,69.6518152906868,69.8157077370306,69.9790357931657,70.1418117461814,70.3040564129188,70.4657903558436,70.6270300580987,70.7877873423078,70.9480703467769,71.1078849084493,71.2672357356406,71.4261271642655,71.5845635238596,71.7425492340625,71.9000887589725,72.0571865142552,72.2138467812448
"15",14,66.2388726908076,66.4440436479371,66.6387535498168,66.8284875321269,67.0077317436729,67.1802980026833,67.3482468093049,67.5140849127784,67.6791458834987,67.8441376378379,68.0092073404569,68.174256570986,68.339097074369,68.5035616596524,68.6675392316697,68.8309768080583,68.9938630819125,69.1562099573031,69.3180378570639,69.4793669629171,69.6402133993029,69.8005886519444,69.960500540134,70.1199545953182,70.2789552304721,70.437506494288,70.5956124362282,70.7532772027037,70.9105049914278,71.0672999585955,71.2236661330125
"16",15,65.2636773279126,65.4680110167469,65.6619486714838,65.8509506478528,66.0295215574725,66.2014560206634,66.368805120447,66.5340654823368,66.6985653956252,66.8630100066583,67.0275457383212,67.1920742421871,67.356407578373,67.5203787534212,67.6838766617988,67.8468481204115,68.0092814988267,68.1711883194861,68.3325886118197,68.4935021772436,68.6539447820282,68.8139275756593,68.9734580591445,69.1325414591363,69.2911818938758,69.4493831252994,69.6071489231104,69.7644831606533,69.9213897692785,70.077872645606,70.2339355656941
"17",16,64.2904333916672,64.493917376942,64.6870696994466,64.8753257857853,65.0532093079305,65.224497575343,65.391232207522,65.5558995711945,65.7198226082622,65.8837036694037,66.0476884573585,66.2116787408016,66.3754869503392,66.5389463439429,66.7019458535952,66.8644321361262,67.0263932722005,67.1878404330158,67.3487932823834,67.5092712676873,67.6692898223503,67.828859784162,67.9879883595677,68.1466804932234,68.3049400304122,68.4627704670188,68.6201753126115,68.7771581860417,68.9337227698625,69.0898727177279,69.24561156865
"18",17,63.3182210270874,63.5208256307076,63.7131650981768,63.9006490685519,64.0778209583126,64.248440169499,64.4145385328203,64.5785917986603,64.7419173753369,64.9052147209904,65.0686287948422,65.2320614892177,65.3953256210071,65.5582547112838,65.7207377335873,65.8827211815684,66.0441928391488,66.2051635160774,66.3656524997055,66.5256788728566,66.6852577262494,66.8443995768015,67.0031113277611,67.1613976335318,67.3192620584351,67.4767078244762,67.6337381734032,67.7903564620215,67.9465661166725,68.1023705407741,68.2577730291727
"19",18,62.346931174171,62.5486224168514,62.7401177660806,62.9268000573107,63.1032331854019,63.2731579402551,63.4385959771842,63.6020120186957,63.7647177246748,63.9274095476272,64.0902316716513,64.2530861135922,64.4157860870485,64.5781653818231,64.7401130103441,64.9015752928976,65.0625397016932,65.2230166678635,65.3830250847688,65.5425836537521,65.7017071068648,65.8604056251301,66.0186857943543,66.1765519650422,66.3340074073689,66.4910550566537,66.6476978743555,66.803938943089,66.9597814211614,67.1152284502561,67.2702830698773
"20",19,61.3764192779752,61.577161551606,61.7677802079699,61.9536301889139,62.1292965993499,62.2985008620933,62.4632540411504,62.6260093981778,62.7880726181366,62.9501370276471,63.1123459988411,63.2746016689376,63.4367176533444,63.5985280106212,63.7599217837566,63.920845103972,64.0812851115378,64.2412518368276,64.4007637569655,64.5598391704034,64.7184924302636,64.8767333625236,65.0345682173345,65.1920010238437,65.3490347412385,65.5056720018419,65.6619154710027,65.8177679417948,65.9732322896053,66.1283113799563,66.2830079830375
"21",20,60.4065096213006,60.6062680356365,60.7959782509214,60.9809662241372,61.1558389530459,61.3242977385752,61.4883426359876,61.6504150201397,61.8118143777692,61.9732307900617,62.1348067775699,62.2964445891249,62.4579582415702,62.6191820568502,62.7800050952751,62.9403732790089,63.1002733923999,63.259715039563,63.418716256045,63.5772949130674,63.7354649617483,63.8932358511538,64.0506134749503,64.2076015209609,64.3642026181478,64.5204190772502,64.6762532495244,64.8317076211063,64.9867847676382,65.1414872622199,65.2958175900174
"22",21,59.4365242694241,59.6352646376969,59.8240360313493,60.0081342530668,60.1821887158363,60.3498797941954,60.5131960829269,60.6745666451489,60.8352845444173,60.9960364916892,61.156964101826,61.3179697063289,61.4788676999014,61.6394926393114,61.7997335673161,61.9595361575516,62.1188867969958,62.2777946221202,62.4362771867895,62.5943518966713,62.7520322644043,62.9093273273822,63.0662425895604,63.222781365589,63.3789459236242,63.5347382234348,63.6901602739441,63.8452142272187,63.9999023331009,64.1542268472563,64.3081899458244
"23",22,58.466835588875,58.6645313411658,58.8523399551843,59.0355262166577,59.2087424286412,59.3756474442449,59.5382180664579,59.6988707193937,59.8588918709101,60.0189647677934,60.1792300839173,60.3395902202113,60.4998599416128,60.6598740283248,60.8195214886444,60.9787477262785,61.1375387070078,61.2959030751734,61.4538578789588,61.6114200355117,61.7686025972002,61.9254141690629,62.0818598456333,62.2379425495187,62.3936641699428,62.5490262982599,62.7040305842611,62.8586788297661,63.0129729432459,63.1669148479498,63.3205063965811
"24",23,57.4976516121469,57.6942802741425,57.8811055663804,58.0633605659702,58.2357209234743,58.4018234919398,58.5636330185554,58.7235530144597,58.8828632082015,59.0422433058208,59.2018330161543,59.3615348061019,59.5211638132212,59.6805550403935,59.8395974555057,59.9982361818157,60.1564567506024,60.3142672996257,60.4716843569229,60.6287243372272,60.7853998195054,60.9417189640472,61.0976864441959,61.2533047792564,61.4085754686802,61.5634997249312,61.7180788285275,61.8723142212238,62.0262074606166,62.1797601283471,62.3329737447971
"25",24,56.529210776754,56.7247538734341,56.9105785870721,57.0918857687876,57.2633748674679,57.4286603757899,57.589694789958,57.7488684868971,57.9074543410529,58.0661284587946,58.2250295720529,58.3840602213187,58.5430359306319,58.7017919368627,58.8602171738116,59.0182564858177,59.1758949679129,59.3331402477926,59.4900083292765,59.6465151206676,59.8026727238278,59.9584888509237,60.1139677509798,60.2691115370102,60.4239213157651,60.5783979178989,60.7325422517276,60.886355395999,61.0398385544867,61.1929929642778,61.3458198104955
"26",25,55.5617300787751,55.7561733287808,55.9409837036252,56.121329486228,56.2919343569478,56.4563902070219,56.6166371554267,56.7750522781747,56.932901510378,57.0908573175585,57.2490574543684,57.4074045525188,57.565714546645,57.7238229298062,57.8816186192624,58.0390461931111,58.1960903191687,58.3527581218616,58.509065086486,58.6650266201926,58.8206543529078,58.9759555537964,59.1309340525764,59.285591560786,59.4399287970172,59.5939462143441,59.7476443527837,59.9010239316602,60.0540858042063,60.2068308659544,60.3592599695055
"27",26,54.5951097436105,54.7884578969816,54.9722572633817,55.1516438409802,55.3213656475196,55.4849921633056,55.6444512445405,55.8021067339721,55.9592176655115,56.1164528899029,56.2739492102178,56.4316093778855,56.5892497694846,56.7467061664924,56.9038675010912,57.0606781148055,57.2171222758536,57.3732066311347,57.5289461716411,57.6843558263965,57.8394467754467,57.9942258661525,58.1486965293048,58.3028600945252,58.4567169109769,58.6102670720541,58.7635107665562,58.9164483706697,59.0690804026056,59.2214074311268,59.3734299903939
"28",27,53.6290775492855,53.821327091726,54.0041117246787,54.1825351223017,54.3513698135212,54.5141628378412,54.6728297768767,54.8297212019082,54.9860892268315,55.1425990803565,55.2993866204063,55.4563547314508,55.6133202483612,55.770119257036,55.9266407188513,56.0828287509358,56.2386672323278,56.3941623415786,56.5493285837944,56.7041804178492,56.8587285816082,57.0129795081034,57.1669362364354,57.3205997212762,57.4739699490294,57.6270466597621,57.7798296970915,57.9323190997912,58.0845150564769,58.2364178142841,58.3880275938056
"29",28,52.6640623630014,52.8552016924903,53.0369602377553,53.2144090925608,53.3823456826184,53.544294425238,53.7021585341837,53.8582751745547,54.0138894713484,54.1696629985271,54.3257306712695,54.4819955254821,54.6382748788326,54.7944051447341,54.9502753328262,55.1058293505376,55.2610506990506,55.415945097753,55.5705265739349,55.7248091239125,55.8788030507813,56.0325143805398,56.1859457677308,56.3390977989652,56.4919701044628,56.6445620771882,56.7968732214363,56.94890324407,57.1006520092716,57.2521194473891,57.4033054699849
"30",29,51.7004801269657,51.8904900977792,52.0712040879895,52.2476601511458,52.4146811919696,52.5757686823406,52.7328132985548,52.888138574532,53.0429825305257,53.1980030290286,53.3533340408492,53.5088787761968,53.6644550674002,53.8198996848745,53.9751017098735,54.1300048569951,54.2845922615805,54.4388691929054,54.5928492080655,54.7465458479424,54.8999689879063,55.0531242539677,55.2060139230757,55.3586382205356,55.5109964268254,55.6630875938731,55.8149108923195,55.9664657023933,56.1177515687462,56.2687681094941,56.4195149313975
"31",30,50.7387502874072,50.92760523708,51.1072500278951,51.2826890412455,51.4487714188914,51.6089752439911,51.7651784213527,51.9196905506937,52.0737423910073,52.2279880158236,52.3825604468177,52.5373630958424,52.6922143488982,52.8469513692408,53.0014633375816,53.1556937951646,53.3096255247602,53.4632633550752,53.6166203808192,53.7697096947126,53.9225407516733,54.075118785092,54.2274457016744,54.3795213725846,54.5313447353973,54.6829145074342,54.8342295316725,54.9852888672616,55.1360917444653,55.2866374739253,55.4369253620002
"32",31,49.7782814868507,49.9659685176101,50.1445314660586,50.3189407562771,50.4840721979098,50.6433802841255,50.7987300445493,50.9524169937917,51.1056645518018,51.2591229656278,51.412924309685,51.5669722174309,51.7210856555434,51.8751022057006,52.0289111692489,52.1824559304138,52.3357189319935,52.4887045723602,52.6414254928613,52.7938943465885,52.9461201763847,53.098107831319,53.2498588560155,53.4013727754283,53.5526481918496,53.7036834952551,53.8544772078422,54.0050280741917,54.1553350163342,54.3053970432549,54.4552131664103
"33",32,48.8188482917844,49.0053615804191,49.182836613718,49.3562097759655,49.5203838101098,49.6787895591018,49.8332791503936,49.9861339474098,50.1385699972605,50.2912337056704,50.4442562067572,50.5975413734713,50.7509087758969,50.9041964364525,51.057293796893,51.210144101105,51.3627294660238,51.5150538720299,51.6671295184194,51.8189686294253,51.9705798462922,52.1219676440231,52.2731332151715,52.4240757481918,52.5747935194509,52.7252846005528,52.8755472014952,53.0255797604826,53.1753808991307,53.3249493322291,53.4742837834544
"34",33,47.8612789001682,48.046596896987,48.2229631752084,48.3952795642034,48.5584764030781,48.7159605230988,48.8695709597232,49.0215746702153,49.1731801965813,49.3250300376325,49.4772543844006,49.6297573747556,49.7823592182402,49.9348984116289,50.087264563869,50.2394007979787,50.3912889189993,50.5429324999361,50.6943433070578,50.8455331442461,50.9965102596269,51.1472787626844,51.2978395024189,51.4481913391224,51.5983322312669,51.7482599397301,51.8979723695398,52.0474676593415,52.1967441367581,52.3458002284371,52.4946343759805
"35",34,46.9063421789807,47.0904289919306,47.265652227082,47.4368782459905,47.5990660049418,47.7555976853134,47.9082988908685,48.0594217449942,48.2101670620866,48.3611733216913,48.5125697594148,48.6642608095827,48.8160673685893,48.9678284506977,49.1194338644925,49.2708266334781,49.4219882640426,49.57292193031,49.7236389719518,49.874150778468,50.0244652110774,50.1745860203135,50.3245137183832,50.474246844131,50.6237830446075,50.7731197760759,50.9222546442948,51.0711854936366,51.2199103626268,51.3684273943038,51.5167347523954
