"x","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
10,0.00238183708873124,0.00318005042260306,0.00189883752394545,0.0011585832746118,0.0010855823030646,0.00104494037700702,0.00223059657626963,0.00215814877047835,0.00187819511484912,0.00165237465360768,0.00140645654099789,0.00126830977392897,0.00117006267670468,0.00100631546000295,0.00089641289521628,0.000819751966680338,0.000865414438854116,0.000843288558307868,0.000905216395833841,0.000848524336520793,0.000789430068591841,0.000711619157762111,0.000622929755711348,0.000601966103789184,0.000569484639028464,0.000593049845381062,0.000578383178799439,0.000461530728999568,0.00049133483370818,0.000477164825819539,0.00048072028795523,0.000484275919000032,0.00039951396684533,0.000393334271164098,0.000397475528288978,0.000373176924377588,0.00039023904159015,0.000413429026337788,0.000399546929928555,0.000308833490052585,0.000367165822973841,0.00033549080264934,0.000302773350799289,0.000275001108193517
11,0.00237252883703457,0.00312720446018618,0.00191283554229019,0.0012185973990976,0.0011335297203265,0.00109310704434705,0.00212426736303036,0.00203433584728357,0.00182289851017152,0.00163462691295965,0.00140718271561503,0.0012749358541077,0.00117169014063325,0.00100146811077805,0.000888270970602431,0.000812016017387242,0.000847508046487857,0.000840690082323441,0.000905928931120055,0.000847834052718175,0.000778030209084663,0.000701880592316326,0.000610819331324379,0.000587758088927677,0.000551531430781843,0.00058022905736287,0.000587333358249066,0.000468148273325024,0.000498191265344589,0.000473627406716666,0.000478416013704528,0.000483204577739726,0.000403866199673001,0.00039125799699708,0.000405688450529171,0.000391079180574301,0.000391055203758429,0.000418732468132079,0.000420098303295285,0.000319301962790505,0.000385726501239304,0.000357442857145592,0.000316824233316054,0.000295881264276692
12,0.0024225189602068,0.00312019381753239,0.00198777812752036,0.00134618866664189,0.00124652419957034,0.00119990100743407,0.00202438996057151,0.00194539812094092,0.00180556226312663,0.00163222767666234,0.00142538785075881,0.00129766838370947,0.00118961724099964,0.00102040035806217,0.000904935963749276,0.00083123966782189,0.000857147272118741,0.000859966060080045,0.000927346785118775,0.000875555325213144,0.000794909243758052,0.00071700802296236,0.000620046081772174,0.000597758361596456,0.000557301186960501,0.000584401234184119,0.000609276981943478,0.000488506267657316,0.000516121492076607,0.000485597960904285,0.000488596565177888,0.000491595077382619,0.000424880261496535,0.000405198610725322,0.000427390644240075,0.000435713197362754,0.000406448341877119,0.000432373664171629,0.00045096770054369,0.000345366807988294,0.000412681074285805,0.000390508404725189,0.000345988288908282,0.00032899181606145
13,0.00249790670927626,0.00313912987333421,0.00209370905812209,0.00150521873877028,0.00139110549888615,0.00133462749039527,0.00192792262080459,0.0018886469072252,0.00182196331960269,0.00164123149618539,0.00145730870049776,0.00133296115152555,0.00122116280932187,0.00106050317775932,0.000944252176401204,0.000875354664945757,0.000893872676347341,0.000902467465697914,0.000970617227468407,0.000932028221270384,0.000839801546135926,0.000756396143326559,0.000650155085933231,0.000630980367322186,0.000586679919291305,0.00060502740330788,0.000642731480151358,0.000520883981169923,0.000543609104204259,0.000512468263972387,0.000510682750074887,0.000508897134409851,0.000461534667624705,0.000434459406259091,0.000461636843929238,0.000505443170209008,0.000435879929149877,0.000454028347222523,0.000491528884024859,0.000386662485646449,0.000447531274013824,0.000417383508218209,0.000389774298738765,0.000373647920435624
14,0.00257308118347778,0.00316846526877943,0.00220784560519477,0.00166897758113818,0.00154247511295078,0.00147464396217137,0.00183382739135564,0.00186043963745608,0.00186619218694998,0.00165795700845185,0.0014991507480289,0.00137713050493351,0.00126311341695339,0.00111815004513311,0.00100284997929772,0.000940842758912639,0.000956259848600442,0.000970454726725684,0.00103769423090423,0.00101694814200048,0.00091169734093939,0.000818579655996267,0.000700150996011883,0.000685385115605812,0.000638370244882273,0.000640897763762053,0.000686122263784566,0.00056343096114468,0.000579159094335794,0.000553045575593858,0.000543787876804578,0.000534530112459192,0.000512139041582922,0.000477513303372256,0.000506973572654398,0.000596689630770425,0.000478140938783886,0.000483373405964127,0.000539970745587883,0.000441126762443057,0.000488656805956828,0.000486992185650594,0.000445930424316385,0.00042762751737523
15,0.00248622026255122,0.00312907912910167,0.00216923752080248,0.00160641950443884,0.00148539038197952,0.00141822495404683,0.00166780600395154,0.00189843740060584,0.00202274158217766,0.00169236657380606,0.00157065271275131,0.00145280435260705,0.00135356362724906,0.00124090507558201,0.00113365444932608,0.00109311295669546,0.00105834681188168,0.000947336290269092,0.00102029064782115,0.0011095382622773,0.00100937575435138,0.000919174497582235,0.000766775368108878,0.000794739399527422,0.000741785151183672,0.000713627591447052,0.00074218866908608,0.00062273291165166,0.000623482512222432,0.000623800045746649,0.000592680358781268,0.000561561400084152,0.000599108487023072,0.000564385007349324,0.000581353854762994,0.000790937775702525,0.000553604381512851,0.000506839306959393,0.000597263862345106,0.000524865588474876,0.000536621114121626,0.000563259764964173,0.000538525650802767,0.000511407071472789
16,0.00256100717180543,0.00317061360007559,0.00230394310833146,0.0018014938560926,0.001670497311082,0.0015894351443529,0.00160608855950932,0.0018999151010929,0.00207050999016588,0.00171055015909056,0.00162273051419214,0.00149516885811823,0.00139195299331483,0.00130295687072643,0.00119851382683893,0.0011637753952684,0.0011589827119949,0.00111284781736242,0.0011775605331305,0.00125385012615278,0.00112912868116622,0.00101370998768238,0.00085192555023268,0.000870065384629296,0.000819852765562001,0.000766581511912518,0.000799031278366196,0.000676962068571705,0.000670099797929596,0.000680364691411744,0.000642133287473993,0.000603904970322933,0.000662382433219092,0.000617338147111645,0.000636460479247103,0.000880437385220621,0.000608491452223573,0.00055460543731295,0.000657161784791251,0.000593762811555274,0.000587019737665886,0.000622047029030652,0.000604208740811158,0.000570964800582924
17,0.00264660219991286,0.00322029337664337,0.00245936525259213,0.00203254703504982,0.001890967219016,0.00179423635503839,0.00157509979352628,0.00190251367472744,0.00209463174655488,0.00172361825872076,0.00165755005296327,0.00152778302970858,0.00141722813808896,0.00135224186532773,0.00125060116696201,0.00121862817645858,0.00127104944641572,0.00134659495968053,0.00139764018282496,0.00142689887944892,0.00126828086209479,0.00111693518975425,0.000951183119727406,0.000944790659161229,0.000901154703724472,0.000821164274108714,0.000859416403311338,0.000732858873804442,0.000719871198546209,0.000738923648186466,0.000696589252657348,0.000654261117555146,0.000724237866479508,0.000666309948678762,0.000690194435092131,0.000946942710486856,0.000662915456130141,0.000612458478074682,0.000719850186774448,0.000662892482344217,0.000639726974485071,0.000671085637916997,0.000666287143945781,0.000626277031317992
18,0.00273738663410493,0.00327409359916642,0.00262774881045322,0.00228987709517629,0.0021373031438828,0.00202398572198167,0.00157451163528043,0.00190297668518558,0.00209144393601211,0.00173030823552127,0.00167500286266615,0.00154902836796619,0.00142817631573183,0.00138620366415513,0.00128736470431946,0.00125530421245657,0.00139088830348224,0.00164268787484327,0.00167477684112476,0.00162385161129867,0.00142290962638716,0.0012257250020422,0.00106122247735229,0.00101633282649514,0.000982837003296149,0.00087582566279168,0.000921838923781176,0.000788907752968683,0.000771606458035717,0.000797765455803656,0.00075452625813301,0.00071129640271839,0.000782776217253781,0.000709683060882289,0.00074105266532769,0.000987715432548506,0.000715204863073047,0.000678753444661078,0.000783941381858501,0.000730158804558029,0.000693736821938432,0.000710358983375103,0.00072303846914956,0.000676163897909523
19,0.00282909427344888,0.00332918264104502,0.00280138377687814,0.00256257787445996,0.0023987527502893,0.00226876728914658,0.00160221468686573,0.00189926035589889,0.00206027240450628,0.00173032573651334,0.00167497456534889,0.0015584965915165,0.00142517601848033,0.00140389785524564,0.00130793290303928,0.00127352942503989,0.00151468843295321,0.00199017725907407,0.00199847441920976,0.00183821855659048,0.00158836419487919,0.00133698664083958,0.00117808262257496,0.00108290658154896,0.00106245993666344,0.00092952689957565,0.000984921341004503,0.0008438930576436,0.000824246299223785,0.000855509829658041,0.000814412581361766,0.000773326574576634,0.000836672458801189,0.000746637987558795,0.000788023330609231,0.00100243896098874,0.000764134548010978,0.000751175589065063,0.000846958388589011,0.000792662355635006,0.000746985312660508,0.000739845816954278,0.000772287385503165,0.000719024758958675
20,0.00289325185645904,0.0033464263578453,0.00304250933920825,0.00299579835941855,0.00281513515594888,0.00265658866479989,0.00173041823728703,0.00186950888017859,0.00193553038989506,0.00169959790257496,0.00168045050148279,0.00152962816951201,0.00135625298785086,0.00136624263570119,0.00126902986348884,0.00120971942462183,0.00166395118147299,0.00260525693797599,0.00257231879835057,0.00214654506872898,0.00179724368136795,0.00145447786271922,0.00134042332291089,0.00112561220396301,0.00113853253513985,0.000974476429103316,0.00104992668090222,0.000893300956111896,0.000877929103890793,0.000907537458127637,0.000884031523293739,0.0008605321368323,0.000870070196772394,0.000754855672311078,0.000820002393899126,0.000921695842254308,0.000797865347583027,0.000866088021178848,0.000926916562851918,0.000865041735029308,0.000812253111214766,0.000775942388014271,0.000808836275540438,0.000742700976526961
21,0.00298712316072032,0.003411631886,0.00318279316429014,0.00321459349471484,0.00302400624775574,0.00285482529738999,0.00177836831888687,0.00185378739840777,0.0018789144649423,0.00168683594033449,0.00169769812107701,0.00152744320306782,0.00134915907373421,0.00136704793266932,0.00127465318388299,0.00121837152859229,0.00177595077567993,0.00293283026169162,0.00287303610291183,0.00234414306305601,0.00195601980083757,0.00157946863500437,0.00144344443109383,0.00118548912162574,0.00120821034372761,0.00102392514455644,0.00110994701302391,0.000944798413191248,0.000932596188620664,0.000961348651381515,0.000940364478617296,0.000919384317578752,0.000923382982609944,0.000786450479600055,0.000861326663414664,0.000914722292015237,0.000847095436542793,0.000929254271190301,0.000976530800755302,0.000907623719577311,0.000855808227151772,0.000818710271489247,0.000842581555639978,0.000775153721836391
22,0.00308397057401831,0.00348666211660194,0.00328735499706011,0.00336792809270725,0.00316877088126658,0.00299460165182398,0.00181810406754171,0.00184968838244753,0.00182802139977919,0.00168918034757734,0.00170673705095845,0.00152661438567983,0.00135268612618936,0.00136869770801168,0.00128291357472723,0.00123713032561279,0.00187300039741646,0.00318844623151655,0.00310366987349823,0.0025077906072285,0.00209745980403793,0.00167501044555009,0.00152648941929832,0.00124440853023342,0.0012708555311807,0.00107784202482382,0.001166616990512,0.000994302578608415,0.000982118931678453,0.00101281906807021,0.000991614324029265,0.000970411189941271,0.000969282059472687,0.000819643197932199,0.000901375904135632,0.000913646673931283,0.000888948579396597,0.000977556522714187,0.00101404985595198,0.000935706872393844,0.000890466722184211,0.000851747104175107,0.000868700523977885,0.000804300819631651
23,0.0031826068480332,0.00356999901226367,0.00335536110635947,0.00345487641979196,0.00324797458561123,0.00307407385638803,0.00184785101230982,0.00185729874738156,0.00178776966900502,0.00170673366237439,0.00170751155041942,0.00152896287429521,0.00136832689030297,0.00137287215252284,0.00129539673877905,0.00126772846846142,0.00195313057858195,0.00336254393896976,0.00325517345005518,0.00263234392750147,0.00221758527188999,0.00174094626958289,0.00158725447174103,0.00130202197446855,0.00132573967546493,0.00113625359833879,0.00121931657942087,0.00104144364786916,0.00102648549584574,0.00106154226420093,0.00103713114940694,0.00101271995996246,0.00100774647764445,0.000854603646074738,0.000940060627215235,0.000920852758315529,0.000923405177406491,0.0010098871519251,0.00103954314085186,0.000949773542157918,0.000916280995273945,0.000875024518876973,0.000887735887375156,0.000830634363120465
24,0.00328196358707655,0.00365946027684097,0.00338962853708887,0.00348126772294102,0.00326657680139642,0.00309714266579491,0.00186790096471844,0.00187670560785995,0.00176272080025569,0.00173959968088659,0.00169996502913747,0.00153616778225554,0.00139645838590413,0.00138089058490883,0.00131317415587566,0.00131072030852615,0.00201549430587502,0.00345185211238999,0.00332448326137184,0.00271517241867077,0.00231354983350232,0.00177709175159833,0.00162496385463801,0.00135788471114458,0.00137258092013522,0.00119918890703373,0.00126768086551958,0.00108597297773684,0.00106568149434866,0.00110726597437811,0.00107672528496997,0.00104618409592207,0.0010387519170913,0.000891181775617976,0.000977253708763827,0.000937569686384396,0.000950442588471093,0.00102644817657903,0.00105298451968298,0.000950338958204448,0.000932950751185739,0.000888511045977516,0.00089955823451741,0.00085362165667451
25,0.00338023230330922,0.00377271746990245,0.0032692930162998,0.00320750803038922,0.00301976250886054,0.00288523332214282,0.00181125812122662,0.00185066451640233,0.00172223881973249,0.00174024619077723,0.00164541676468282,0.00154542430334427,0.00147422623454403,0.00140447132477356,0.00135245811890944,0.00140373752876625,0.00205002783905179,0.0033048731771984,0.00317168536342507,0.00271858985312196,0.00239336437935921,0.00183621349930228,0.00162031922235537,0.00142527917316855,0.00140744837992633,0.00128187125241103,0.00129981560001609,0.00112102575620699,0.0011137661461955,0.00114197012921631,0.00109320065794,0.00105344736911941,0.00107644711202574,0.00093592026910332,0.00101014985098269,0.000995434738292145,0.000987293795869834,0.000996019806803014,0.00103060469072918,0.000906716399059626,0.000924512073579085,0.000905327518604255,0.000903278507655272,0.000885622313802285
26,0.00348441610625606,0.00388419104295032,0.00329746560472994,0.00323326542649535,0.00302295432337619,0.00281806795685023,0.00184197786188863,0.00181660167583652,0.00175027857474725,0.00173070350031376,0.00159615615581112,0.00156810931415696,0.0015124342028266,0.00141005205229637,0.00137095522160265,0.00145692737323758,0.00208198275844184,0.0032868537971257,0.00313475537953866,0.0027316037200296,0.00243416736872213,0.00191580932235258,0.00162182072360521,0.00147176044363134,0.00144039612819892,0.00136197017696789,0.00134932472332687,0.00116720505245245,0.00116555210869328,0.00118905714614525,0.00113012897471024,0.00107735564683207,0.00111932097883833,0.000978731047863612,0.00105055998293603,0.0010213352148388,0.00102927031668167,0.000996803045419964,0.00103368701892087,0.000898465609813664,0.000932269581576618,0.000928767773078547,0.000904689037323595,0.000899076815807519
27,0.00358092018766082,0.00395947136005223,0.00335590692380281,0.00332322101926577,0.0030761570973985,0.00286317211108297,0.00189421089385712,0.00185092251578227,0.00181389867497532,0.00176985273550322,0.00161731847894924,0.00160093047298611,0.00154788522774163,0.00142833563342866,0.00139743069499118,0.00150729402381907,0.00210316368304158,0.00325367358410789,0.00308087722026736,0.00272024978066864,0.00244673944501631,0.00196153757112865,0.00161241211703308,0.00151105011534335,0.00146821817218219,0.00141302201954845,0.00139134648181719,0.00120714435281252,0.00120433652386206,0.00123000092092377,0.00116509273959776,0.00110126305429042,0.00115242159501486,0.00101179119962398,0.00108332587057031,0.00104470704479322,0.00105673713087532,0.000998699070072078,0.00103858270355241,0.00089490978245473,0.000940241437977827,0.000947320802613433,0.000902958355954856,0.000906354459936192
28,0.00366965860773703,0.00399800520711994,0.00345034352304183,0.00348707756393585,0.00319017240197131,0.00302183197414585,0.00196984594217286,0.00195413143251471,0.00191272899394881,0.00185803683271143,0.00170935968531644,0.00164455596702069,0.00158056597386627,0.00145939468802046,0.00143193010633046,0.0015544136651992,0.00211634542225649,0.00321384810388118,0.00301853211945911,0.00268877262041525,0.00243390609620309,0.00197314548684157,0.00159561911421996,0.00154368671818502,0.00149205171455372,0.0014348776143466,0.0014258455573954,0.00124081920148054,0.00123006348575616,0.00126477713565872,0.00119808652968374,0.00112636030401189,0.00117570854918601,0.00103506597418872,0.00110841862932757,0.00106554143424497,0.00106963705377105,0.00100396608263838,0.00104734078961182,0.000898395455780225,0.000949987210351762,0.000960969463054048,0.000900047191237543,0.000908984897620384
29,0.00375053699016268,0.00399920869397497,0.00358385500667572,0.00372882631990369,0.00337156068901779,0.00329542047178078,0.00206937691237094,0.00212676841198897,0.00204424655304439,0.0019956243069463,0.00187276272688903,0.0016992849760137,0.00161046207107006,0.0015033047591321,0.00147450143090057,0.00159860174962793,0.00212497110165899,0.00317485473331853,0.0029554081924621,0.00264222909178151,0.00240023728136795,0.00195036576541471,0.00157555163007431,0.0015708186620623,0.00151329194925602,0.00142737403695848,0.00145278343951796,0.00126820262867561,0.00124267218047048,0.00129335893071087,0.00122910421365355,0.00115371059080738,0.00118913824640609,0.0010485174799941,0.00112580688966692,0.00108382898132073,0.00106790916610729,0.00101454198293197,0.00106063437299298,0.000909634614157385,0.00096185026531552,0.000969695704911765,0.000897148828726239,0.000908083261377632
30,0.00382240304481921,0.0040011902759629,0.00379855852317023,0.0041443783776979,0.00364691462127688,0.00349061701350858,0.00222391797753635,0.00229361018280128,0.00227761556985146,0.00212465635245689,0.00197433348395843,0.00177280057120541,0.00160735841072582,0.00153069906148811,0.00150312531546959,0.00162549539085779,0.00209579021379832,0.00315203233774981,0.00289837815975724,0.00255531095139899,0.00228148264136214,0.00190841429195477,0.00151257960950847,0.00157451296403021,0.00152381116017327,0.0014040474106535,0.00148011541065351,0.00129179956268405,0.00123955484896661,0.00130837255439944,0.00124873948055837,0.00118912286688788,0.0011773146402977,0.001047815240201,0.00113554119039887,0.00108321448595096,0.00104871848595094,0.00103029254773818,0.00108871674210142,0.000945695395502055,0.000988954167154982,0.00096258440708064,0.0008795631062422,0.000884002166567569
31,0.00390094023283592,0.00402848726385532,0.00399631266780101,0.00450186811759395,0.00395839151946995,0.00361158438700521,0.00235751025092025,0.0024154689261433,0.00243615636839494,0.00222173694645825,0.00202903989204534,0.00184682044935229,0.00160619858275126,0.00154971026092163,0.0015265737110913,0.00165587711909117,0.00211954369549982,0.00309802016866996,0.00285347706159403,0.00250644053498069,0.00224809813398861,0.00188926769195902,0.00151397209008121,0.00158872639080238,0.00153552033804946,0.00140030802518856,0.00151271692195983,0.00131977244880771,0.00124525315152705,0.00132766942197943,0.00126984438674318,0.00121203691917709,0.00117208804645402,0.0010537195083849,0.00115050967385557,0.00108434178547363,0.00103926510727366,0.00105653782630829,0.00111132560633797,0.000969649308827085,0.00100403973125592,0.000958765166616421,0.00088881855738147,0.000890927846073578
32,0.00399525677664177,0.00405479809949729,0.00421535522050991,0.00488913410489966,0.00432487710589664,0.00385618140672815,0.0024998165506107,0.00254852698697243,0.0025878362321829,0.00233354123877965,0.00217852746279358,0.00192862639077511,0.00165489847983851,0.00159394698194971,0.00157138697673301,0.00171004436748163,0.00216272176579147,0.00309228122856033,0.00282588174176569,0.00247066803933287,0.00223640325751318,0.00189865869681918,0.0015392620290247,0.00162410179857173,0.00156606235448421,0.0014202984502372,0.00154504080975596,0.00135370076512424,0.00127468631589899,0.00136760936938962,0.00130831226661179,0.00124903154906396,0.00120487989531808,0.00108097830488301,0.00117712130498835,0.00111397325904742,0.00105601976876741,0.00109241278278389,0.00113786210195014,0.000997531927809196,0.00101985089711971,0.000978772779269339,0.000909357919756405,0.000908823304669076
33,0.0041056185156203,0.00408010653157525,0.00445180424011349,0.00529592123424056,0.00473791209855193,0.0042263569700635,0.0026487841942316,0.00269294061209157,0.00272856183950117,0.00246023375518521,0.00242362780671868,0.00201778620127599,0.00175378618095983,0.0016635709758636,0.00163770098992094,0.00178816255456773,0.00222781923014871,0.00313542155915137,0.00281989316923521,0.00245331290566462,0.00225118436530296,0.00193680461772277,0.00159051242342104,0.00168077713910424,0.00161555548580567,0.00146415312854266,0.00157708810224667,0.00139361899855184,0.00132797513282943,0.00142830636904619,0.00136423530700491,0.00130017869661495,0.00127587211975523,0.00112968380108544,0.00121543156525652,0.00117223527587589,0.00109909268805202,0.00113838445529916,0.00116932884600464,0.0010300537852701,0.00103801926504064,0.00102270002719443,0.000942562508684258,0.00093989957669285
