"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11",10,69.5569130067517,70.1388152957492,70.5427417881028,70.8653123393161,71.1405913825239,71.3856580612083,71.6103627910918,71.82082276518,72.0210134345189,72.2136007657015,72.4004158859879,72.5827416206473,72.7614923495978,72.9373301293824,73.1107413142095,73.2820880316243,73.4516433193163,73.6196154653189,73.7861651078513,73.9514174125523,74.11547085811,74.2784036542172,74.440278484958,74.601146052513,74.7610477505924,74.9200176989799,75.078084303784,75.2352714619525,75.3915994964925,75.5470858861512,75.7017458370965
"12",11,68.5813475719681,69.1609868929876,69.5634419681467,69.8848937865738,70.1592564945219,70.4035363865003,70.627543136256,70.8373692724204,71.036974525201,71.2290144538843,71.4153130799299,71.5971482427217,71.7754307332864,71.9508199602333,72.1238002760767,72.2947322585404,72.4638877168613,72.631473942917,72.7976507493292,72.9625426032784,73.1262473811763,73.288842764261,73.4503909656401,73.6109422619138,73.7705376575875,73.9292109128152,74.0869900984801,74.2438987967439,74.399957033203,74.5551820041839,74.7095886465494
"13",12,67.6057973416114,68.1832082146993,68.5842122526983,68.9045596614242,69.1780169675568,69.421518858487,69.6448349360029,69.8540334585806,70.0530586820465,70.244555920096,70.4303421990935,70.611690451379,70.789507937398,70.9644514625438,71.1370034131219,71.3075228460908,71.4762803667045,71.643482291799,71.8092876269965,71.9738201576835,72.1371771731335,72.2994358400366,72.4606579134106,72.6208932563003,72.7801824952859,72.9385590415166,73.0960506406885,73.2526805696845,73.4084685657099,73.563431551238,73.7175842019727
"14",13,66.6310463410116,67.206201870355,67.605734768212,67.9249609949428,68.1974981458204,68.4402086008668,68.6628214672992,68.8713804631401,69.0698141914112,69.2607576002314,69.4460206392848,69.6268712780675,69.804213208237,69.9787006059174,70.1508138736337,70.3209105359779,70.4892599868507,70.6560675636873,70.8214914628995,70.9856547873966,71.1486542397126,71.3105664731415,71.471452786275,71.6313626305998,71.7903362569692,71.9484067298255,72.1056014720025,72.2619434574001,72.4174521370591,72.5721441617261,72.7260339479524
"15",14,65.6578070306695,66.2306387600607,66.6286522157816,66.9467183718286,67.2183020331885,67.4601913092591,67.6820736698653,67.8899675797206,68.0877855256924,68.2781517807955,68.4628690071196,68.6432000653738,68.8200449761814,68.9940552140335,69.1657091460405,69.3353627273539,69.5032841137863,69.6696776440515,69.8347006913866,69.9984756661532,70.1610986769148,70.3226458584113,70.4831780491604,70.6427442865339,70.8013844438805,70.9591312377041,71.1160117671139,71.2720487024005,71.42726120795,71.5816656623534,71.7352762225851
"16",15,64.6869151313763,65.2573292586072,65.6537561664632,65.9706077226295,66.2411908203453,66.4822166676016,66.7033295533841,66.910521720692,67.1076889082899,67.2974442910447,67.4815829551307,67.6613624533453,67.8376789963818,68.0111812595227,68.1823455056208,68.3515260717603,68.5189898414106,68.6849401306136,68.8495334729218,69.0128915750371,69.1751099443636,69.3362641927463,69.4964146963437,69.6556100775959,69.8138898325579,69.9712863307038,70.127826348775,70.2835322550699,70.4384229290552,70.5925144789138,70.7458208037233
"17",16,63.720360087931,64.2883223591986,64.6831250994467,64.9987245461291,65.2682701831449,65.5083961960364,65.7287034451194,65.9351577152919,66.1316378083368,66.32074566291,66.5042686952608,66.683459091463,66.8592092204619,67.03216494673,67.2028004321653,67.3714684099408,67.5384345131432,67.7039010626285,67.8680237835724,68.0309237128703,68.1926957922074,68.3534151468355,68.5131417271688,68.6719237772248,68.8298004518514,68.986803808915,69.1429603373657,69.2982921371054,69.4528178351981,69.6065533007864,69.7595122052233
"18",17,62.7567001681149,63.3220958566061,63.7151940279576,64.0294768466519,64.2979298174124,64.5371067823045,64.7565632476702,64.9622373418952,65.1579901511818,65.346411857331,65.5292818510432,65.7078467046485,65.8829947713607,66.0553689808506,66.2254413048156,66.3935628077526,66.5599978250658,66.7249476477235,66.8885671670003,67.0509767312027,67.2122707024981,67.37252370945,67.5317952693896,67.6901332426265,67.8475764390403,68.0041566022534,68.1598999316084,68.3148282573827,68.4689599534199,68.6223106492781,68.7748937882114
"19",18,61.7958125924321,62.3585165248011,62.7498238713805,63.0627216369383,63.3300239136728,63.5682004828156,63.7867593607751,63.9916096987607,64.1865940132035,64.3742901591565,64.5564691125008,64.7343715607533,64.908881649453,65.0806392354955,65.2501139998188,65.4176552640059,65.5835260103077,65.7479264578808,65.9110106320631,66.0728981678257,66.2336828284922,66.3934387306696,66.5522249463947,66.7100889423682,66.8670691753527,67.0231970679062,67.1784985239509,67.3329950990886,67.4867049094637,67.6396433409991,67.7918236051146
"20",19,60.8374802472392,61.3973662015188,61.7867965794248,62.0982414160545,62.3643357446032,62.601461483397,62.8190769848607,63.0230610838031,63.2172368628902,63.4041692747621,63.5856204872963,63.7628250290409,63.9366626431769,64.1077699732318,64.2766143062326,64.4435431440098,64.6088180575754,64.7726381497287,64.9351565452174,65.0964921383295,65.2567380716442,65.4159679320081,65.5742403314611,65.7316023307576,65.8880920230155,66.0437405005935,66.1985733639332,66.3526118867308,66.5058739208461,66.6583746024812,66.8101269055243
"21",20,59.8813946124465,60.4383438863981,60.8258167859939,61.1357455383439,61.4005788359954,61.6366071265212,61.8532370416423,62.0563158358126,62.2496463438323,62.4357800739899,62.6164700160421,62.7929442812963,62.9660780268475,63.1365045497971,63.304688645237,63.4709759218258,63.6356264834473,63.7988382733104,63.9607634815917,64.1215202347547,64.2812010326014,64.4398789140353,64.5976120158444,64.754446979821,64.9104215241492,65.0655664010373,65.2199068985376,65.3734640003493,65.5262552865989,65.6782956368285,65.8295977808614
