"","H2","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1"
"35",34,45.4398483613721,45.6076341564259,45.7748040548131,45.9413409844004,46.1072427985584,46.272510977379,46.4371478623478,46.6011559796785,46.7645378748849,46.9272960725057,47.0894330664781,47.2509513180318,47.4118532554397,47.572141274238,47.7318177375758,47.8908849766082,48.0493452909139,48.2072009489282,48.3644541883907,48.521107216806,48.6771622119153,48.8326213221789,48.9874866672676,49.1417603385627,49.2954443996639,49.448540886902,49.6010518098594,49.7529791518937,49.9043248706655,50.0550908986704,50.2052791437719
"36",35,44.4945176219239,44.6610559359894,44.8270052147995,44.9923479999662,45.1570816525808,45.3212071416126,45.4847262994832,45.6476411503659,45.8099537458912,45.9716661250806,46.1327803047071,46.2932982771197,46.4532220099107,46.6125534460475,46.7712945041306,46.9294470786957,47.0870130405367,47.2439942370447,47.4003924925597,47.5562096087352,47.7114473649125,47.8661075185056,48.0201918053947,48.1737019403274,48.3266396173279,48.4790065101114,48.6308042725046,48.782034538871,48.9326989245403,49.0827990262406,49.2323364225338
"37",36,43.5502487036358,43.7154950067044,43.8801805878988,44.0442875665291,44.2078127722284,44.3707566236992,44.5331204059231,44.6949056035837,44.8561137379261,45.0167463268885,45.1768048754305,45.3362908732681,45.4952057944374,45.6535510973172,45.8113282247773,45.9685386043686,46.1251836485339,46.2812647548333,46.4367833061827,46.5917406711035,46.7461382039828,46.8999772453432,47.0532591221215,47.2059851479552,47.3581566234762,47.509774836611,47.660841062887,47.8113565657429,47.961322596845,48.110740396406,48.2596111935079
"38",37,42.6065698795423,42.770496796012,42.9338922405761,43.0967378856371,43.2590300029443,43.4207684346332,43.58195389252,43.7425872967401,43.9026696137693,44.0622018167431,44.2211848757365,44.3796197553939,44.5375074143721,44.6948488052391,44.8516448744969,45.0078965626443,45.1636048042614,45.3187705281068,45.4733946572288,45.6274781090874,45.7810217956864,45.9340266237157,46.0864934947022,46.2384233051694,46.3898169468041,46.5406753066305,46.6909992671898,46.8407897067269,46.9900474993805,47.1387735153794,47.2869686212414
"39",38,41.6643177575912,41.8269032343933,41.9889867012596,42.1505493880252,42.3115870107726,42.4720988366689,42.6320850057131,42.7915458746807,42.9504818563307,43.1088933799197,43.2667808814367,43.4241448011307,43.5809855828362,43.7373036737502,43.8930995243319,44.0483735882422,44.203126322303,44.3573581864709,44.511069643823,44.664261160554,44.8169332059834,44.9690862525738,45.1207207759563,45.2718372549666,45.4224361716875,45.5725180114994,45.7220832631379,45.871132418757,46.0196659739986,46.1676844280674,46.31518828381
"40",39,40.7242933481431,40.8855205994927,41.046274839,41.2065368844514,41.3663019244476,41.5255686781111,41.684336739571,41.8426059273009,42.0003761245486,42.1576472400676,42.3144191983275,42.4706919369584,42.6264654059767,42.7817395674599,42.9365143953412,43.0907898752433,43.2445660043312,43.3978427911792,43.5506202556492,43.70289842878,43.8546773526873,44.0059570804728,44.1567376761427,44.3070192145349,44.4568017812543,44.6060854726151,44.7548703955909,44.903156667771,45.050944417323,45.1982337829613,45.3450249139206
"41",40,39.7872351765524,39.9470950293668,40.1065097334547,40.2654597477492,40.4239397844011,40.5819480638297,40.7394836821076,40.8965459657596,41.053134313455,41.2092481569911,41.36488695151,41.5200501728895,41.6747373169004,41.8289478988073,41.9826814530879,42.1359375331898,42.2887157113053,42.4410155781597,42.5928367428099,42.7441788324535,42.8950414922472,43.0454243851355,43.1953271916865,43.3447496099368,43.4936913552443,43.6421521601479,43.7901317742342,43.9376299640111,44.0846465127868,44.2311812205553,44.377233903887
"42",41,38.8524687173759,39.0109702330361,39.1690529758981,39.3266971008234,39.483896897863,39.6406501418553,39.7969554825591,39.9528118049042,40.108218071965,40.2631732862206,40.4176764798039,40.5717267118656,40.7253230676879,40.8784646582384,41.0311506198382,41.1833801138678,41.3351523264889,41.4864664683786,41.6373217744727,41.7877175037193,41.9376529388398,42.0871273861,42.2361401750871,42.3846906584961,42.5327782119221,42.6804022336602,42.8275621445109,42.9742573875928,43.1204874281599,43.2662517534255,43.4115498723898
"43",42,37.9192635003469,38.0764149445386,38.233172947667,38.3895173964674,38.5454421948296,38.7009447072495,38.8560231715705,39.0106760646651,39.1649019466986,39.318699422677,39.472067132744,39.6250037495307,39.7775079772424,39.9295785511772,40.0812142373596,40.2324138322087,40.3831761622213,40.5335000836663,40.6833844822871,40.8328282730126,40.9818303996763,41.130389834742,41.2785055790372,41.4261766614933,41.5734021388914,41.7201810956155,41.8665126434102,42.012395921145,42.1578300945832,42.302814356156,42.4473479247416
"44",43,36.988786787791,37.144588110734,37.3000201715988,37.4550626320208,37.609709051876,37.7639564264354,37.9178026217119,38.0712457455895,38.2242839933935,38.3769156097455,38.5291388789236,38.6809521222165,38.8323536969978,38.9833419962285,39.1339154480713,39.2840725155375,39.4338116961489,39.5831315216079,39.7320305574758,39.8805074028577,40.0285606900942,40.1761890844601,40.3233912838676,40.470166018577,40.6165120509123,40.7624281749816,40.907913216403,41.0529660320357,41.1975855097146,41.3417705679906,41.4855201558737
