"","H2","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1","v1"
"22",21,57.9559943439105,58.1485634077292,58.3406016797888,58.5317292309143,58.7218598464486,58.9109792163433,59.0990905579971,59.2862012859751,59.4723197445358,59.6574544071795,59.8416136810735,60.0248058598335,60.2070391127317,60.3883214828887,60.568660887716,60.7480651199543,60.9265418488997,61.1040986217134,61.2807428647864,61.4564818851495,61.6313228719229,61.805272897802,61.9783389205745,62.1505277846667,62.3218462227158,62.492300857164,62.6618982018721,62.8306446637509,62.9985465444057,63.1656100417937,63.3318412518901
"23",22,57.006160784671,57.1975677580824,57.3884665049774,57.5784789882848,57.7675190664065,57.9555720699653,58.1426407589411,58.3287320729467,58.5138538831361,58.698014196384,58.8812209607843,59.0634820186438,59.2448050956929,59.4251977992271,59.6046676184834,59.783221925608,59.9608679768078,60.1376129135833,60.3134637640138,60.488427444087,60.6625107590655,60.8357204048882,61.0080629696017,61.1795449348202,61.3501726772091,61.5199524699904,61.6888904844668,61.8569927915624,62.0242653633764,62.190714074749,62.356344704836
"24",23,56.0576898970553,56.2479221264306,56.4376684802913,56.6265528533721,56.8144891977141,57.0014625000125,57.1874750765576,57.3725334049537,57.5566448956401,57.739817100769,57.9220575208028,58.1033735577356,58.2837725043191,58.4632615421655,58.6418477420698,58.8195380649178,58.9963393627739,59.1722583800482,59.3473017547137,59.5214760195649,59.6947876035118,59.8672428329078,60.0388479329048,60.2096090288361,60.3795321476212,60.5486232191924,60.7168880779375,60.8843324641595,61.050962025548,61.2167823186625,61.3817988104232
"25",24,55.1102023639108,55.2992566954476,55.4878471001872,55.6755994287192,55.862427746547,56.0483167146352,56.2332682229255,56.4172883037281,56.6003839229274,56.7825621935861,56.9638301836582,57.1441948694514,57.3236631248802,57.5022417195416,57.6799373189953,57.8567564856227,58.0327056796632,58.2077912603257,58.3820194869486,58.5553965201986,58.7279284233032,58.8996211633138,59.0704806123965,59.2405125491469,59.4097226599271,59.5781165402214,59.745699696009,59.9124775451509,60.0784554187887,60.2436385627536,60.4080321389831
"26",25,54.1633320439239,54.3512133692402,54.5386521810306,54.7252762954415,54.9109999094923,55.095807377878,55.2797001835257,55.4626839323254,55.644765163957,55.8259505702172,56.0062468038539,56.185660432281,56.3641979268691,56.5418656610051,56.7186699103407,56.8946168536139,57.0697125736432,57.2439630583949,57.4173742020961,57.5899518063836,57.7617015814848,57.9326291474273,58.1027400352734,58.2720396883776,58.4405334636649,58.6082266329256,58.7751243841262,58.9412318227337,59.1065539730496,59.2710957795545,59.4348621082588
"27",26,53.2168509643055,53.4036038869363,53.5899336927686,53.7754701354731,53.960127587263,54.1438901558435,54.3267589788349,54.5087392967728,54.6898372828565,54.8700592658551,55.0494115400547,55.2279003192423,55.4055317260616,55.5823117900837,55.7582464480526,55.9333415446956,56.1076028337047,56.2810359787866,56.4536465547552,56.6254400486588,56.7964218609352,56.9665973065945,57.1359716164233,57.3045499382117,57.4723373379964,57.6393388013218,57.805559234513,57.9710034659616,58.1356762474203,58.2995822553059,58.4627260920072
"28",27,52.2708055436235,52.4564469836969,52.6416838281736,52.8261477611485,53.0097533503588,53.1924844827174,53.3743419775724,53.5553307368105,53.7354565932647,53.9147255381481,54.0931435321099,54.2707164594975,54.4474501177881,54.6233502156827,54.798422373359,54.972672123284,55.1461049111929,55.3187260971334,55.4905409565503,55.6615546814008,55.8317723812962,56.0011990846681,56.1698397399546,56.3376992168056,56.504782307304,56.6710937272018,56.8366381171666,57.0014200440393,57.1654440020991,57.3287144143353,57.4912356337232
"29",28,51.3247868512857,51.5093185271823,51.6934640400573,51.8768570038506,52.0594121840211,52.2411132494754,52.421960704153,52.6019591141145,52.7811139745827,52.9594309418992,53.1369156456878,53.313573643398,53.4894104098123,53.6644313351647,53.8386417254036,54.012046803007,54.1846517079606,54.3564614987979,54.5274811536777,54.6977155714895,54.8671695729828,55.0358479019179,55.2037552262351,55.3708961392407,55.5372751608063,55.7028967385816,55.8677652492156,56.0318849995876,56.1952602280433,56.3578951056373,56.5197937373769
"30",29,50.3784500491064,50.5618583729084,50.74489963358,50.9272093823705,51.1087025679372,51.2893626218946,51.4691897127555,51.6481880509416,51.8263627746703,52.003719186477,52.180262566492,52.355998127257,52.5309310033025,52.7050662492828,52.8784088402397,53.0509636724134,53.2227355642104,53.3937292572331,53.5639494173406,53.7334006357371,53.9020874300806,54.0700142456109,54.237185456294,54.4036053659803,54.5692782095757,54.7342081542226,54.8983993004889,55.0618556835647,55.2245812744629,55.3865799812238,55.5478556501214
"31",30,49.4315033188953,49.6137617009145,49.7956734744113,49.9768761394851,50.1572847964941,50.3368825990556,50.5156693382422,50.6936488273438,50.8708258070125,51.0472051864321,51.2227918577108,51.3975906509588,51.5716063239159,51.7448435600851,51.9173069689776,52.0890010869001,52.2599303778952,52.4300992347392,52.5995119799703,52.7681728669402,52.9360860808843,53.1032557400095,53.2696858965949,53.4353805381063,53.6003435883203,53.7645789084575,53.9280902983222,54.0908814974477,54.2529561862452,54.4143179871552,54.5749704657997
"32",31,48.4834561146514,48.6645375898031,48.8452946081474,49.0253666157792,49.2046688178535,49.3831840341572,49.5609116216594,49.7378549408713,49.9140182806482,50.0894061040737,50.2640228639588,50.4378729581539,50.6109607191974,50.7832904124158,50.9548662361205,51.1256923223405,51.2957727377054,51.4651114843825,51.6337125010422,51.8015796638451,51.9687167874448,52.1351276260072,52.3008158742416,52.4657851684423,52.6300390875409,52.7935811541643,52.9564148357,53.1185435453648,53.2799706432768,53.4406994375295,53.6007331852652
"33",32,47.5346285041512,47.7145166675941,47.8941036708682,48.0730308983677,48.2512136254741,48.4286342983473,48.6052917997861,48.7811889983004,48.9563296928058,49.1307178632542,49.3043574872276,49.4772524954607,49.6494067614857,49.8208240996738,49.9915082653589,50.1614629554917,50.3306918094404,50.4991984098442,50.6669862834925,50.8340589022241,51.0004196838409,51.1660719930367,51.3310191423358,51.4952643930426,51.6588109561994,51.8216619935504,51.983820618511,52.1452898971417,52.3060728491236,52.4661724487359,52.625591625833
"34",33,46.58576585908,46.7644358371629,46.9428290789096,47.1205889198462,47.2976306786106,47.4739363922562,47.6495044327603,47.8243371405127,47.9984377892831,48.1718098416702,48.3444567667873,48.5163819959785,48.6875889124362,48.858080849163,49.0278610889991,49.1969328651758,49.3652993620132,49.5329637156677,49.6999290149049,49.8661983018902,50.0317745729937,50.196660779608,50.3608598289765,50.5243745850305,50.687207869235,50.8493624614401,51.0108411007373,51.1716464863201,51.3317812783465,51.4912480988036,51.6500495323716
"35",34,45.6375939761538,45.8150130369538,45.9921808515245,46.1687427408565,46.3446140494039,46.5197763760349,46.6942275507223,46.8679693547016,47.0410045062327,47.2133359209754,47.3849665307798,47.5558992395832,47.7261369129856,47.8956823761125,48.06453841353,48.2327077696799,48.4001931494565,48.5669972188329,48.7331226055103,48.8985718995842,49.0633476542251,49.2274523863694,49.3908885774222,49.5536586739679,49.7157650884888,49.8772102000897,50.0379963552276,50.1981258684451,50.357601023107,50.5164240721383,50.6745972387632
"36",35,44.6907953707768,44.8669238929992,45.0428276282943,45.2181539385602,45.3928181872779,45.5668015138853,45.7401011820987,45.9127183894775,46.0846552746251,46.2559141826385,46.4264974850274,46.5964075357899,46.7656466609355,46.9342171562391,47.102121287031,47.269361288503,47.4359393661543,47.6018576962847,47.7671184265102,47.9317236762952,48.0956755374971,48.2589760749227,48.4216273268942,48.5836313058242,48.7449899987978,48.9057053681616,49.0657793521171,49.2252138653191,49.3840107994768,49.5421720239577,49.6996993863921
"37",36,43.7450062423689,43.91979878965,44.0943944827826,44.2684427718524,44.4418590148388,44.6146238511065,44.7867339345893,44.9581898358848,45.1289930716175,45.2991453751102,45.4686485174469,45.6375042637097,45.8057143624243,45.9732805431785,46.1402045162623,46.3064879728191,46.472132585135,46.6371400069755,46.8015118739426,46.9652498038498,47.1283553971079,47.2908302371239,47.4526758907087,47.6138939084944,47.7744858253598,47.9344531608622,48.0937974196753,48.252520092032,48.4106226541714,48.5681065687896,48.7249732854915
"38",37,42.7997750333573,42.9732037290528,43.1464644557458,43.3192087780081,43.4913520305573,43.662874325154,43.833771676775,44.0040440001497,44.1736921617211,44.3427172556247,44.5111204259,44.6789028228711,44.8460655924963,45.0126098738303,45.1785367984944,45.3438474906527,45.5085430671269,45.6726246375563,45.8360933045799,45.998950164035,46.1611963051686,46.3228328108608,46.4838607578584,46.6442812170192,46.8040952535644,46.9633039273388,47.1219082930782,47.279909400683,47.4373082954968,47.59410601859,47.750303607047
"39",38,41.8559445493854,42.0279862429997,42.199889037573,42.3713066611799,42.5421544384718,42.7124119579328,42.8820745976206,43.0511416177523,43.2196132356563,43.3874899071593,43.5547721499706,43.7214605002176,43.8875555017038,44.053057703219,44.2179676578432,44.3822859227526,44.5460130591628,44.7091496323172,44.8716962114975,45.0336533700508,45.1950216854293,45.3558017392438,45.5159941173268,45.6755994098075,45.8346182111952,45.9930511204729,46.150898741197,46.3081616816061,46.4648405547352,46.6209359785359,46.7764485760026
"40",39,40.9143219385921,41.0849582093043,41.2554841195019,41.4255556294435,41.5950880947991,41.76406061401,41.9324679586388,42.1003087633027,42.267582623965,42.4342893848363,42.6004289629792,42.7660013050286,42.9310063763843,43.0954441583949,43.25931464752,43.4226178549902,43.5853538066031,43.747522542563,43.9091241173436,44.070158599566,44.2306260718905,44.3905266309203,44.5498603871175,44.7086274647292,44.8668280017239,45.0244621497376,45.1815300740272,45.3380319534338,45.4939679803513,45.6493383607035,45.804143313926
"41",40,39.9756546298344,40.1448742833154,40.3140108742567,40.4827226748051,40.6509251359571,40.8185969247184,40.9857322618593,41.1523292100054,41.318386795521,41.4839043010221,41.6488810912584,41.8133165700622,41.9772101695176,42.1405613470582,42.3033695845259,42.4656343877246,42.6273552861061,42.7885318324997,42.9491636028632,43.1092501960488,43.2687912335815,43.4277863594503,43.5862352399093,43.7441375632906,43.9014930398261,44.0583014014789,44.214562401783,44.3702758156915,44.5254414394317,44.6800590903679,44.8341286068701
