"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11",10,70.5576190864175,70.9777137173138,71.3576029200754,71.679536019887,71.9584297041022,72.208063303137,72.4401424387918,72.6626833704174,72.880389488184,73.0956014817709,73.3091513603345,73.5211057773329,73.7312525424159,73.9393764380763,74.145365305537,74.3492199269209,74.5510209613775,74.7508887952509,74.9489522690767,75.145330490748,75.3401255869625,75.5334224001912,75.7252914472198,75.9157926443998,76.1049784978449,76.292896331678,76.4795896194983,76.665098678547,76.8494609987979,77.032711411174,77.2148822152637
"12",11,69.5804627560532,69.9989320404704,70.3774374815796,70.698259288457,70.9762340848264,71.2250785841519,71.4564515472334,71.6783394540105,71.8954289581249,72.1100524149417,72.3230383866046,72.5344523475557,72.744081662382,72.9517106396708,73.1572263830238,73.3606286966794,73.5619971349864,73.7614509612845,73.9591179465133,74.1551162154421,74.3495470041118,74.5424943483929,74.7340280291872,74.9242072847986,75.1130839909082,75.3007048815261,75.4871128754908,75.672347767203,75.856446553162,76.0394435980747,76.221370760685
"13",12,68.6026307320288,69.0195457473315,69.3967265017092,69.716483435222,69.9935769963935,70.2416641753008,70.4723589499791,70.6936193103624,70.910115891416,71.1241730769254,71.3366161450305,71.5475094641307,71.7566399982055,71.9637916268387,72.168850769381,72.3718163124407,72.5727667682035,72.7718203380774,72.9691037805408,73.1647342895312,73.3588122579331,73.5514209582367,73.7426294750292,73.9324964050561,74.1210730274244,74.3084055175908,74.4945362691367,74.6795045812534,74.8633469828734,75.0460973968015,75.227787263773
"14",13,67.6246700853987,68.0400549454757,68.4159306294067,68.7346377920019,69.0108621402059,69.2582019684149,69.4882271855431,69.7088677250656,69.9247784425232,70.1382758725503,70.3501820681347,70.5605603226926,70.7691972220766,70.9758762392841,71.1804831338093,71.3830159002918,71.5835520342886,71.7822086995803,71.9791116646796,72.1743772132331,72.3681049136665,72.5603772921588,72.7512627526509,72.9408192647925,73.129097524525,73.3161431612235,73.5019980548348,73.6867010201878,73.8702881287803,74.0527928709866,74.234246278394
"15",14,66.6470736999755,67.0609199040793,67.4354822368793,67.753132233457,68.0284807210536,68.2750670836807,68.5044169370561,68.7244319929249,68.9397512294168,69.1526832869264,69.3640469839931,69.5739045483383,69.7820422034839,69.9882430309427,70.1923921418752,70.3944866465982,70.5946030287263,70.7928574172925,70.9893745928434,71.1842699304222,71.3776421756308,71.5695731099803,71.7601304583799,71.9493715649047,72.1373465437073,72.3241004792816,72.5096747389573,72.6941076540396,72.8774348392659,73.0596893531048,73.2409018183859
"16",15,65.6702363005898,66.0825132832663,66.4557348693897,66.7723047170303,67.046757637146,67.2925730742916,67.5212314973724,67.7406058237329,67.955318825428,68.167671089746,68.3784781473261,68.5878011582915,68.7954259992891,69.0011353745745,69.2048137533632,69.4064573600775,69.606141659413,69.8039817360854,70.0001013725869,70.1946150258941,70.3876206103607,70.5791991554237,70.7694177003635,70.958332957656,71.1459944540192,71.332446723673,71.517730616118,71.7018839740718,71.8849419505817,72.0669371674101,72.2478998339532
"17",16,64.6953242216253,65.1060002463139,65.4778483343192,65.7933076153073,66.0668368579096,66.3118549647224,66.5397964577791,66.7585048240646,66.9725862423654,67.1843330730213,67.3945575372753,67.6033197882421,67.8104054460336,68.015596924948,68.2187781225929,68.4199444288623,68.6191703258555,68.816569880571,69.0122658987762,69.2063719382802,69.3989851000429,69.5901856786454,69.7800400442336,69.9686042932107,70.1559273792087,70.3420532992328,70.5270223967134,70.7108720362957,70.8936369186975,71.0753492372804,71.2560387953496
"18",17,63.7213853511536,64.130404013226,64.5008298858621,64.8151389749093,65.0877114148896,65.3319034688386,65.5591020996824,65.7771203239604,65.9905471389968,66.201666387569,66.4112868674517,66.6194676940034,66.8259942274163,67.0306485873564,67.2333140845663,67.4339852490821,67.6327355491456,67.8296780010056,68.0249344017584,68.218617380599,68.4108231985097,68.6016313912724,68.7911076381536,68.9793073994903,69.16627903723,69.3520659937113,69.5367080898261,69.7202421965575,69.9027025475129,70.0841208936233,70.2645266187742
"19",18,62.7483024349598,63.1556004536051,63.5245503142221,63.8376660652087,64.1092460691137,64.3525815030333,64.5790099448137,64.7963127820556,65.0090611800755,65.2195301399965,65.4285249014915,65.6361034952561,65.8420510029678,66.0461492299386,66.2482808701973,66.4484395549036,66.6466976946481,66.8431672105508,67.0379688488176,67.2312142712249,67.4229988636033,67.6134013710555,67.8024867528619,67.9903098064594,68.1769182771534,68.3623550292498,68.5466593391348,68.7298675634268,68.9120134490824,69.0931282861417,69.2732410216151
"20",19,61.7759279267471,62.181439965231,62.5488589281356,62.8607377959109,63.1312897428076,63.3737382628456,63.5993696503097,63.8159324740767,64.0279794028261,64.2377762627914,64.4461245913571,64.6530812765723,64.8584310910487,65.0619554942978,65.2635365230781,65.4631668612861,65.6609178099854,65.8569001437624,66.0512335094801,66.2440285570397,66.4353797567355,66.625365026266,66.8140485713014,67.0014844953393,67.1877198981796,67.3727970391132,67.5567546247093,67.7396284734279,67.9214518231799,68.1022554820153,68.2820679401745
