"","DT2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21",20,59.2796885713775,59.5514066901112,59.8034453483054,60.0396836175058,60.263191292423,60.4764016781584,60.6812461711293,60.8792595466275,61.0716626255332,61.2594273692814,61.443328258756,61.6239829241698,61.8018843238788,61.9774262613615,62.1509236396156,62.3226285511816,62.4927430682582,62.6614294150007,62.8288180612328,62.9950141645363,63.1601026992041,63.3241525406881,63.4872197188944,63.6493500098977,63.8105810009194,63.970943735841,64.1304640266243,64.2891634985991,64.4470604237273,64.6041703849381,64.7605068058586
"22",21,58.3288517788402,58.5989597942709,58.8495391419986,59.0844391500659,59.3067067603258,59.5187576188869,59.7225094071112,59.9194861985968,60.1109004267542,60.2977174504666,60.4807065296593,60.6604811462001,60.8375309449551,61.012247067145,61.1849422625028,61.355866868845,61.5252215162473,61.6931672323659,61.8598334838816,62.0253245777546,62.1897247582473,62.3531022663823,62.5155125736688,62.6770009584825,62.837604559019,62.9973540093747,63.1562747435606,63.3143880349716,63.4717118250762,63.6282613841507,63.7840498381719
"23",22,57.3797962089961,57.6482616210956,57.8973514021299,58.1308847139289,58.3518853061125,58.5627508941463,58.7653852274226,58.9613015050001,59.1517036353631,59.3375502657445,59.519605348704,59.6984781494874,59.8746549456623,60.0485241739136,60.2203963976098,60.3905201740386,60.5590946711357,60.7262797046253,60.8922037262343,61.0569701833445,61.2206625834722,61.3833485282488,61.5450829271895,61.7059105584286,61.8658681094041,62.0249858033094,62.1832886955474,62.3407977072594,62.4975304493432,62.6535018795112,62.8087248262858
"24",23,56.4321115224621,56.6989167497337,56.9465002076496,57.1786507487887,57.3983688057446,57.6080340572939,57.8095362324183,58.0043775829423,58.193753433396,58.3786156719669,58.5597229062138,58.7376801552306,58.9129703064317,59.0859790745722,59.2570148237004,59.4263243212082,59.594105266409,59.7605162589173,59.9256847331586,60.0897132760308,60.2526846585245,60.4146658439707,60.5757111816432,60.7358649516834,60.8951633933801,61.0536363218851,61.2113084170211,61.3682002508011,61.5243291067212,61.6797096330995,61.8343543641416
"25",24,55.4854120403491,55.7505529313896,55.9966254824642,56.2273883411836,56.4458186884439,56.654278207246,56.8546426318752,57.0484032833008,57.2367469128754,57.4206186572805,57.6007717848635,57.7778070735244,57.9522040252013,58.1243456374319,58.294538079857,58.4630263351559,58.6300066394871,58.7956363820862,58.9600419860315,59.123325183869,59.2855680163226,59.4468368147612,59.6071853745911,59.7666574843296,59.9252889414466,60.0831091593144,60.2401424483437,60.3964090374746,60.5519258887269,60.7067073468072,60.8607656572338
"26",25,54.5393262483063,54.8028100084189,55.0473774084778,55.2767571943315,55.4939035142665,55.7011602158142,55.900389157361,56.0930708182395,56.2803834445964,56.4632654742104,56.6424648776366,56.8185782248126,56.9920816594074,57.1633554844882,57.3327036947142,57.5003695049864,57.6665477033573,57.8313944822899,57.995035266005,58.1575709443051,58.3190828385498,58.4796366584693,58.63928565544,58.7980731357755,58.9560344641799,59.1131986609691,59.2695896755631,59.4252274019687,59.5801284886034,59.7343069841831,59.8877748529161
"27",26,53.5935991880314,53.8554896232194,54.0986077019197,54.3266538829993,54.5425604873702,54.748654435365,54.9467844001994,55.138420549526,55.3247330345295,55.5066539146089,55.6849261154276,55.8601422006433,56.0327751183705,56.2032026101482,56.3717266057579,56.5385886448321,56.7039821462114,56.868062173893,57.0309532132633,57.1927553648827,57.3535492790718,57.5134000881009,57.6723605401396,57.8304734973719,57.9877739275275,58.1442904917352,58.3000468106496,58.4550624741413,58.6093538465637,58.7629347090517,58.915816771891
"28",27,52.6482961515435,52.908617538859,53.1503073458433,53.3770383992312,53.5917216789956,53.7966675432556,53.9937117565508,54.1843143862999,54.3696376519854,54.5506073619578,54.7279614973752,54.9022886956927,55.0740587741679,55.2436469658145,55.4113531796048,55.5774173171173,55.7420314599118,55.9053495713536,56.0674952226327,56.2285677471928,56.3886471444485,56.5477979877464,56.7060725392901,56.8635132333102,57.0201546558504,57.1760251233871,57.3311479416955,57.4855424098267,57.63922462088,57.792208100762,57.9445043177677
"29",28,51.7030186618396,51.9617734667119,52.2020371400829,52.4274549432748,52.6409165648585,52.8447158378996,53.0406756464129,53.2302459791174,53.414581140429,53.5946007006331,53.7710377066287,53.9444768778505,54.1153849073188,54.2841345249518,54.4510236234337,54.6162904701124,54.780125812551,54.9426825163481,55.1040832410359,55.2644265552221,55.42379180949,55.5822430201727,55.7398319652836,55.8966006527646,56.052583288545,56.2078078459414,56.3622973172729,56.5160707121352,56.6691438536825,56.8215300138536,56.9732404201685
"30",29,50.7574323857082,51.0146011359758,51.2534217297697,51.4775113521395,51.6897380199451,51.8923787553045,52.0872433447912,52.2757715323415,52.4591095789677,52.6381707167622,52.8136829794354,52.9862271054831,53.1562666129145,53.3241716870302,53.4902381697808,53.6547026652723,53.8177545622538,53.9795456069923,54.1401975283335,54.2998081130139,54.4584560473287,54.6162047764022,54.7731055808832,54.9292000300862,55.084521938181,55.2390989242648,55.3929536566434,55.5461048453355,55.6985680338169,55.8503562306723,56.0014804135775
